ID,Latitude_Degrees,Longitude_Degrees,Ocean,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Year,Month,Depth,Average_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
142,-20.25936111,148.8145833,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Mount Rooper,Daydream Island,nd,2017,8,2,1,296.48,296.38,298.47,291.83,304.54,2.7,4,1.76,0.93,0,-3.268571429,3.15,17,6.12,30,7,3.84,3.56,21.17,2.54,-5.34,2.7,-9.88,2.81,-3.23,4,1.72,7,1,0,1.47,9.84,0.56
145,-20.25255556,148.8129167,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Mount Rooper,Daydream Island,nd,2017,8,2,33.75,296.48,296.38,298.47,291.83,304.54,2.7,4,1.76,0.93,0,-3.268571429,3.15,17,6.12,30,7,3.84,3.56,21.17,2.54,-5.34,2.7,-9.88,2.81,-3.23,4,1.72,7,1,0,1.47,9.84,0.56
167,-19.81777778,149.0658056,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Bait Reef,nd,nd,2017,8,5,11.75,296.83,296.51,298.72,292.92,304.14,2.23,4,0.98,0.77,0,-3.623333333,3.8,11,5.14,24,4,1.28,2.77,18.72,1.59,-4.93,2.23,-8.51,2.7,-2.71,3,1.3,5,1,0,1.01,6.9,0.34
168,-19.81311111,149.0657222,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Bait Reef,nd,nd,2017,8,2,1.25,296.83,296.51,298.72,292.92,304.14,2.23,4,0.98,0.77,0,-3.623333333,3.8,11,5.14,24,4,1.28,2.77,18.72,1.59,-4.93,2.23,-8.51,2.7,-2.71,3,1.3,5,1,0,1.01,6.9,0.34
173,-19.74577778,149.1659444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Barb Reef,nd,nd,2017,8,5,0,298.59,296.16,298.59,293.64,303.52,2.24,5,-2.3,2.23,0,-3.125555556,5.05,24,3.12,26,19,0,12.28,41.46,10.65,-2.57,2.24,-5.08,4.78,-0.13,24,3.37,26,18,0,11.35,38.9,9.8
175,-19.74555556,149.1658333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Barb Reef,nd,nd,2017,8,5,1.25,298.59,296.16,298.59,293.64,303.52,2.24,5,-2.3,2.23,0,-3.125555556,5.05,24,3.12,26,19,0,12.28,41.46,10.65,-2.57,2.24,-5.08,4.78,-0.13,24,3.37,26,18,0,11.35,38.9,9.8
186,-19.19833333,146.8151667,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Townsville,Middle Reef,nd,2017,3,3,1,298.7,303.57,299.21,292.58,306.14,2.94,3,1.94,1.02,0,-3.278333333,3.59,28,5.96,30,7,17.39,3.91,23.3,2.93,0.97,2.94,-10.01,3.53,-3.38,6,2.04,9,1,14.02,2.12,17.68,0.7
187,-19.19805556,146.815,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Townsville,Middle Reef,nd,2017,3,5,1,298.7,303.57,299.21,292.58,306.14,2.94,3,1.94,1.02,0,-3.278333333,3.59,28,5.96,30,7,17.39,3.91,23.3,2.93,0.97,2.94,-10.01,3.53,-3.38,6,2.04,9,1,14.02,2.12,17.68,0.7
189,-19.17066667,146.8485,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,nd,2017,7,5,0,295.84,296.47,299.09,292.57,306.11,2.92,5,1.62,1.02,0,-3.32,3.72,18,5.73,32,8,3.7,3.68,19.04,3.14,-6,2.92,-9.89,3.63,-3.37,4,2.17,11,2,0,1.87,15.84,0.71
190,-19.16944444,146.8472222,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,nd,2017,10,2,0.5,301.47,300.76,299.09,292.57,306.11,2.92,5,1.59,1.02,0,-3.32,3.72,22,5.73,32,8,15.59,3.68,19.04,3.14,-1.71,2.92,-9.89,3.63,-3.37,4,2.17,11,2,0,1.87,15.84,0.71
194,-19.16916667,146.8469444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,nd,2017,6,4,3.5,294.83,296.25,299.09,292.57,306.11,2.92,5,0.29,1.02,0,-3.32,3.72,19,5.73,32,8,5.73,3.68,19.04,3.14,-6.22,2.92,-9.89,3.63,-3.37,4,2.17,11,2,1.8,1.87,15.84,0.71
199,-19.15430556,146.8660556,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Arcadia,Geoffrey Bay,2017,3,3,6,298.66,304.27,299.07,292.2,305.77,2.88,3,2.78,0.98,0,-3.3325,3.34,29,5.32,29,7,10.24,3.32,19.92,2.78,1.78,2.88,-10.28,3.27,-3.41,5,1.46,6,1,8.71,1.49,10.49,0.62
203,-19.14833333,146.8702778,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Arcadia,nd,2017,6,4,2,294.89,295.33,299.07,292.2,305.77,2.88,5,-0.78,0.98,0,-3.3325,3.34,22,5.32,29,7,3.84,3.32,19.92,2.78,-7.16,2.88,-10.28,3.27,-3.41,6,1.46,6,1,1.78,1.49,10.49,0.62
204,-19.14833333,146.8702778,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Arcadia,nd,2017,6,4,2.25,294.89,295.33,299.07,292.2,305.77,2.88,5,-0.78,0.98,0,-3.3325,3.34,22,5.32,29,7,3.84,3.32,19.92,2.78,-7.16,2.88,-10.28,3.27,-3.41,6,1.46,6,1,1.78,1.49,10.49,0.62
206,-19.12269444,146.8813611,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Florence Bay,nd,2017,3,3,6.25,298.66,304.27,299.07,292.2,305.77,2.88,3,2.78,0.98,0,-3.3325,3.34,29,5.32,29,7,10.24,3.32,19.92,2.78,1.78,2.88,-10.28,3.27,-3.41,5,1.46,6,1,8.71,1.49,10.49,0.62
227,-18.79791667,147.5206389,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,Wheeler Reef,nd,2017,7,8,0.5,296.66,297.04,299.19,294.01,304.44,2.06,6,0.42,0.79,0,-2.935555556,2.76,19,5.54,29,5,0,2.89,16.4,1.77,-4.71,2.06,-7.73,2.69,-2.55,6,1.43,6,1,0,1.13,9.46,0.35
228,-18.79744444,147.5199722,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,Wheeler Reef,nd,2017,7,5,0,296.66,297.04,299.19,294.01,304.44,2.06,6,0.42,0.79,0,-2.935555556,2.76,19,5.54,29,5,0,2.89,16.4,1.77,-4.71,2.06,-7.73,2.69,-2.55,6,1.43,6,1,0,1.13,9.46,0.35
229,-18.79602778,147.5213333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,Wheeler Reef,nd,2017,7,2,0,296.66,297.04,299.19,294.01,304.44,2.06,6,0.42,0.79,0,-2.935555556,2.76,19,5.54,29,5,0,2.89,16.4,1.77,-4.71,2.06,-7.73,2.69,-2.55,6,1.43,6,1,0,1.13,9.46,0.35
230,-18.79491667,147.5211667,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,Wheeler Reef,nd,2017,7,4,2.25,296.66,297.04,299.19,294.01,304.44,2.06,6,0.42,0.79,0,-2.935555556,2.76,19,5.54,29,5,0,2.89,16.4,1.77,-4.71,2.06,-7.73,2.69,-2.55,6,1.43,6,1,0,1.13,9.46,0.35
233,-18.68716667,147.0968333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,Lodestone Reef,nd,2017,7,4,0,296.51,297.16,299.19,293.47,304.75,2.2,6,0.77,0.82,0,-3.183333333,2.86,21,6.09,32,6,0,3.07,16.81,2.01,-4.77,2.2,-8.46,2.81,-2.73,7,1.44,7,1,0,1.32,11.14,0.46
282,-17.498,-149.7561667,Pacific,Eastern Indo-Pacific,"Society Islands, French Polynesia",French Polynesia,Society Islands,Moorea,Tema'e,nd,2017,11,2,0,262.15,300.534,300.742,297.326,304.634,1.1,6,-0.014,0.614,0,-2.506,2.79,3.6,2.586,12.8,2,0,1.494,10.944,0.728,-1.46,1.1,-4.666,2.634,-1.242,1.2,1.01,4.2,0,0,0.73,5.25,0.23
283,-17.48486111,-149.8398611,Pacific,Eastern Indo-Pacific,"Society Islands, French Polynesia",French Polynesia,Society Islands,Moorea,Piha'ena,nd,2017,11,2,0,301.52,299.98,300.77,297.54,304.85,1.11,6,-0.51,0.64,0,-2.907142857,3.1,2,2.77,12,2,0,1.83,13.9,0.92,-2.1,1.11,-4.53,2.76,-1.3,1,1.52,6,0,0,1.12,9.78,0.3
303,-16.93225,145.9865278,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Fitzroy Island,nd,nd,2017,10,1,16.25,301.74,300.79,299.47,293.89,304.85,2.36,6,0.97,0.87,0,-3.334444444,2.97,14,5.64,31,6,5.19,3.03,19.96,2.11,-1.64,2.36,-8.53,2.41,-2.95,4,1.23,4,1,0,0.99,5.23,0.39
312,-16.8725,146.2044444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Moore Reef,nd,nd,2017,4,3,95.5,298.73,302.29,299.59,294.85,305.79,2.09,9,1.44,0.85,0,-3.345555556,4.23,27,6.09,31,6,6.11,3.16,17.6,2.11,-0.01,2.09,-7.44,3.49,-2.7,3,1.66,8,1,3.57,1.2,8.44,0.42
313,-16.8725,146.2044444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Moore Reef,nd,nd,2017,4,7,91,298.73,302.29,299.59,294.85,305.79,2.09,9,1.44,0.85,0,-3.345555556,4.23,27,6.09,31,6,6.11,3.16,17.6,2.11,-0.01,2.09,-7.44,3.49,-2.7,3,1.66,8,1,3.57,1.2,8.44,0.42
314,-16.8725,146.2044444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Moore Reef,nd,nd,2017,10,3,3.5,301.53,300.93,299.59,294.85,305.79,2.09,6,1.36,0.85,0,-3.345555556,4.23,12,6.09,31,6,3.28,3.16,17.6,2.11,-1.37,2.09,-7.44,3.49,-2.7,3,1.66,8,1,0,1.2,8.44,0.42
382,-16.5125,146.0011111,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Hastings Reef,nd,nd,2017,4,5,75.75,298.73,301.66,299.57,295.1,306.69,2.02,8,0.85,0.84,0,-3.895555556,5.19,23,5.04,27,5,5.7,2.81,17.18,1.94,-0.55,2.02,-7.1,4.48,-2.63,3,1.36,6,1,5.17,1.17,9.78,0.43
389,-16.42083333,145.9956944,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Norman Reef,nd,nd,2017,4,5,77.5,298.9,302.14,299.63,294.73,305.7,1.97,9,1.25,0.85,0,-3.64,4.17,29,6.11,32,5,8.92,3.17,20.23,1.97,-0.01,1.97,-7.41,3.54,-2.51,4,1.46,6,1,7.03,1.25,7.36,0.46
396,-16.37716667,145.558,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,nd,2017,5,4,65,296.86,299.28,299.51,294.01,305.39,2.44,6,-0.12,0.88,0,-3.042222222,3.45,23,5.27,24,6,7.25,2.98,17.76,2.25,-3.24,2.44,-8.51,2.86,-3,3,1.5,7,1,2.46,1.2,7.33,0.45
397,-16.37716667,145.558,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,nd,2017,5,4,35,296.86,299.28,299.51,294.01,305.39,2.44,6,-0.12,0.88,0,-3.042222222,3.45,23,5.27,24,6,7.25,2.98,17.76,2.25,-3.24,2.44,-8.51,2.86,-3,3,1.5,7,1,2.46,1.2,7.33,0.45
404,-16.24194444,145.8619444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Opal Reef,nd,nd,2017,4,5,42.75,297.67,299.17,299.6,294.11,306.36,2.07,7,-0.43,0.88,0,-3.622222222,4.82,23,5.63,26,6,7.43,3.31,18.81,2.17,-3.09,2.07,-8.14,4.09,-2.65,3,1.53,6,1,2.46,1.44,10.14,0.56
407,-16.24166667,145.864,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Opal Reef,nd,nd,2017,4,5,31,297.67,299.17,299.6,294.11,306.36,2.07,7,-0.43,0.88,0,-3.622222222,4.82,23,5.63,26,6,7.43,3.31,18.81,2.17,-3.09,2.07,-8.14,4.09,-2.65,3,1.53,6,1,2.46,1.44,10.14,0.56
410,-16.23086111,145.8675556,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Opal Reef,nd,nd,2017,4,4,35.25,297.67,299.17,299.6,294.11,306.36,2.07,7,-0.43,0.88,0,-3.622222222,4.82,23,5.63,26,6,7.43,3.31,18.81,2.17,-3.09,2.07,-8.14,4.09,-2.65,3,1.53,6,1,2.46,1.44,10.14,0.56
501,-27.93972222,153.4208333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Gold Coast,Wave Break Island,nd,2017,2,3,0,296.06,299.08,296.01,291.39,301.63,2.18,7,2.99,2.18,0,-3.851666667,5.54,17,3.63,27,19,6.76,12.31,44.35,10.61,2.97,2.18,-4.71,5.51,-0.09,16,3.44,24,18,6.5,12.02,43.76,10.09
502,-27.93972222,153.4208333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Gold Coast,Wave Break Island,nd,2017,12,2,0,296.06,298.1,296.01,291.39,301.63,2.18,6,2.13,2.18,0,-3.851666667,5.54,14,3.63,27,19,1.54,12.31,44.35,10.61,1.99,2.18,-4.71,5.51,-0.09,13,3.44,24,18,1.39,12.02,43.76,10.09
503,-27.93688889,153.4256111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Gold Coast,Wave Break Island,nd,2017,2,4,0,296.06,299.08,296.01,291.39,301.63,2.18,7,2.99,2.18,0,-3.851666667,5.54,17,3.63,27,19,6.76,12.31,44.35,10.61,2.97,2.18,-4.71,5.51,-0.09,16,3.44,24,18,6.5,12.02,43.76,10.09
504,-27.93688889,153.4256111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Gold Coast,Wave Break Island,nd,2017,12,9,0,296.06,298.1,296.01,291.39,301.63,2.18,6,2.13,2.18,0,-3.851666667,5.54,14,3.63,27,19,1.54,12.31,44.35,10.61,1.99,2.18,-4.71,5.51,-0.09,13,3.44,24,18,1.39,12.02,43.76,10.09
508,-27.56888889,153.3519444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,MacLeay Island,nd,nd,2017,3,2,25,296.09,297.01,295.98,290.85,304.01,2.67,6,-1.67,1.09,0,-3.393333333,4.61,23,7.21,30,8,0,5.86,36.68,3.57,-2.38,2.67,-8.53,4.61,-3.39,0,2.58,10,2,0,2.51,17.89,0.86
509,-27.56888889,153.3519444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,MacLeay Island,nd,nd,2017,11,2,2,299.04,297.04,295.98,290.85,304.01,2.67,7,-0.13,1.09,0,-3.393333333,4.61,11,7.21,30,8,5.37,5.86,36.68,3.57,-2.35,2.67,-8.53,4.61,-3.39,0,2.58,10,2,0,2.51,17.89,0.86
516,-27.51769444,153.3846111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Goat Island,nd,2017,11,3,3,299.42,297.04,296.1,290.84,304.48,2.77,7,-0.26,1.06,0,-3.098333333,4.77,8,6.84,32,7,6.07,6.2,43.1,3.34,-2.68,2.77,-8.88,4.75,-3.61,3,2.45,9,1,0,2.27,16.09,0.76
519,-27.51655556,153.3828611,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Goat Island,nd,2017,11,1,11.25,299.57,297.32,296.1,290.84,304.48,2.77,6,-0.37,1.06,0,-3.098333333,4.77,8,6.84,32,7,6.07,6.2,43.1,3.34,-2.39,2.77,-8.88,4.75,-3.61,3,2.45,9,1,0,2.27,16.09,0.76
522,-27.50219444,153.3706944,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Peel Island,nd,2017,11,2,3.5,299.57,297.32,296.1,290.84,304.48,2.77,6,-0.37,1.06,0,-3.098333333,4.77,8,6.84,32,7,6.07,6.2,43.1,3.34,-2.39,2.77,-8.88,4.75,-3.61,3,2.45,9,1,0,2.27,16.09,0.76
524,-27.5,153.37525,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Peel Island,nd,2017,11,2,3,299.42,297.04,296.1,290.84,304.48,2.77,7,-0.26,1.06,0,-3.098333333,4.77,8,6.84,32,7,6.07,6.2,43.1,3.34,-2.68,2.77,-8.88,4.75,-3.61,3,2.45,9,1,0,2.27,16.09,0.76
528,-27.47202778,153.4099444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,nd,nd,2017,11,2,1.25,262.15,296.81,295.9966667,289.9266667,303.8666667,2.87,7,-0.45666,6667  0.98,0,-3.143333333,4.553333333,10.66666667,5.693333333,28,7,7.996666667,4.583333333,27.18,2.98,-2.9966666,67    2.87,-9.873333333,4.05,-3.8,2,2.126666667,8,1,0,1.9,13.09666667,0.616666667
529,-27.47202778,153.4099444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,nd,nd,2017,11,2,0.75,262.15,297.5833333,295.9966667,289.9266667,303.8666667,2.87,6,-0.10333,3333  0.98,0,-3.143333333,4.553333333,10,5.693333333,28,7,7.996666667,4.583333333,27.18,2.98,-2.22,2.87,-9.873333333,4.05,-3.8,2,2.126666667,8,1,0,1.9,13.09666667,0.616666667
532,-27.47013889,153.3491111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Peel Island,nd,2017,11,2,20,299.81,297.32,295.86,289.23,304.48,3.01,6,-0.44,0.89,0,-3.193333333,4.55,9,4.84,23,6,9.23,3.34,18.23,2.33,-2.62,3.01,-10.71,4.53,-4.07,0,1.93,8,1,0,1.63,10.6,0.51
533,-27.42455556,153.2278333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Green Island,nd,nd,2017,12,3,7.75,299.82,299.38,295.77,289.29,305.77,3.09,6,0.52,0.96,0,-3.42,5.94,12,4.97,27,6,8.76,4.07,35.72,2.5,-0.45,3.09,-10.53,5.94,-4.05,6,2.07,8,1,0,2.02,15.07,0.61
534,-27.41908333,153.2416111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Green Island,nd,nd,2017,3,2,37.5,295.93,299.52,295.82,289.23,305.77,3.1,5,0.59,0.98,0,-3.307777778,5.86,13,5.05,23,6,4.5,4.18,38.75,2.49,-0.4,3.1,-10.68,5.84,-4.09,2,1.81,7,1,3.22,1.81,13.94,0.6
536,-27.41822222,153.2350278,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Green Island,nd,nd,2017,12,3,37.5,299.91,299.38,295.82,289.23,305.77,3.1,6,0.48,0.98,0,-3.307777778,5.86,9,5.05,23,6,8.82,4.18,38.75,2.49,-0.53,3.1,-10.68,5.84,-4.09,2,1.81,7,1,0,1.81,13.94,0.6
539,-27.41430556,153.5261111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Point Lookout,nd,2017,9,5,1.75,295.89,294.6,296.8,291.54,302.69,2.18,7,0.39,0.8,0,-3.56125,3.02,10,4.48,22,4,7.72,2.34,12.62,1.6,-5.08,2.18,-8.13,3,-2.87,2,1.38,5,0,0,1.05,7.27,0.33
542,-27.41419444,153.5263889,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Point Lookout,nd,2017,9,6,0,295.89,294.6,296.8,291.54,302.69,2.18,7,0.39,0.8,0,-3.56125,3.02,10,4.48,22,4,7.72,2.34,12.62,1.6,-5.08,2.18,-8.13,3,-2.87,2,1.38,5,0,0,1.05,7.27,0.33
545,-27.40069444,153.4373333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Amity Point,nd,2017,11,4,12.5,299.4,296.45,296.31,290.3,302.48,2.55,6,-0.93,1.01,0,-3.274285714,3.9,14,4.89,24,8,10.23,3.28,17.93,2.88,-3.21,2.55,-9.35,2.81,-3.34,2,1.84,7,1,0,1.64,10.84,0.6
548,-27.39666667,153.5569444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Point Lookout,nd,2017,9,9,0.5,296.01,295.63,296.92,292.01,303.07,2.13,7,1.24,0.76,0,-3.3175,3.32,8,3.89,20,4,5.62,2.12,10.91,1.41,-4.12,2.13,-7.73,3.31,-2.82,2,1.41,6,1,0,1.08,7.99,0.33
550,-27.39055556,153.5511111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,North Stradbroke Island,Point Lookout,nd,2017,9,6,0.75,296.01,295.63,296.92,292.01,303.07,2.13,7,1.24,0.76,0,-3.3175,3.32,8,3.89,20,4,5.62,2.12,10.91,1.41,-4.12,2.13,-7.73,3.31,-2.82,2,1.41,6,1,0,1.08,7.99,0.33
551,-27.34722222,153.2431667,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Mud Island,nd,nd,2017,12,2,5,299.84,299.37,295.78,289.24,302.89,3.1,6,0.59,0.91,0,-3.421111111,3.09,11,4.66,21,6,7.18,3.22,19.15,2.21,-0.47,3.1,-10.59,3.04,-4.05,4,2.01,8,1,0,1.79,15.82,0.58
552,-27.34483333,153.2387778,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Mud Island,nd,nd,2017,12,2,0.5,299.84,299.37,295.78,289.24,302.89,3.1,6,0.59,0.91,0,-3.421111111,3.09,11,4.66,21,6,7.18,3.22,19.15,2.21,-0.47,3.1,-10.59,3.04,-4.05,4,2.01,8,1,0,1.79,15.82,0.58
557,-26.97988889,153.4881667,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Moreton Island,Flinder's Reef,nd,2017,12,12,10,299.66,299.72,296.8,291.83,301.66,2.15,6,1.09,0.71,0,-2.7,2.83,18,3.34,18,3,10.26,1.87,10.26,1.21,0.06,2.15,-7.82,2,-2.85,2,1.1,4,0,0,0.77,5.35,0.23
565,-26.80333333,153.1455556,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Kings Beach,nd,nd,2017,1,10,0,299.03,299.85,296.27,291.1,301.95,2.4,6,0.47,0.72,0,-2.498333333,3.57,14,4.87,25,3,0,2.77,21.53,1.31,0.36,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21
566,-26.80333333,153.1455556,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Kings Beach,nd,nd,2017,11,8,6.5,298.84,296.81,296.27,291.1,301.95,2.4,6,0,0.72,0,-2.498333333,3.57,16,4.87,25,3,12.48,2.77,21.53,1.31,-2.68,2.4,-8.38,2.46,-3.21,0,1,3,0,0,0.71,4.17,0.21
570,-26.75166667,153.1578611,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Wurtulla,nd,2017,1,9,0.75,299.09,300.04,296.33,291.17,301.66,2.38,6,0.6,0.7,0,-2.502222222,2.76,12,3.72,19,3,0,2.16,12.42,1.22,0.48,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21
571,-26.75166667,153.1578611,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Wurtulla,nd,2017,1,9,0.25,299.09,300.04,296.33,291.17,301.66,2.38,6,0.6,0.7,0,-2.502222222,2.76,12,3.72,19,3,0,2.16,12.42,1.22,0.48,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21
574,-26.645,153.1608056,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Maroochydore,nd,2017,1,9,0,299.19,300.11,296.45,291.35,301.64,2.33,6,0.67,0.71,0,-2.732222222,2.53,12,3.58,15,3,1,2.15,12.54,1.3,0.52,2.33,-8.23,2.04,-3.13,1,0.99,3,0,0,0.73,4.4,0.23
575,-26.645,153.1608056,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Maroochydore,nd,2017,10,10,0.5,297.42,296.45,296.45,291.35,301.64,2.33,9,1.24,0.71,0,-2.732222222,2.53,11,3.58,15,3,8.85,2.15,12.54,1.3,-3.14,2.33,-8.23,2.04,-3.13,0,0.99,3,0,0,0.73,4.4,0.23
578,-26.61502778,153.1129444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Mudjimba Island,nd,2017,10,9,0,297.39,295.36,296.41,291.25,302.35,2.34,9,0.17,0.74,0,-2.767777778,2.82,10,4.02,19,4,7.05,2.26,12.9,1.39,-4.19,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
579,-26.61502778,153.1129444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Mudjimba Island,nd,2017,11,6,1,298.83,296.76,296.41,291.25,302.35,2.34,7,-0.07,0.74,0,-2.767777778,2.82,11,4.02,19,4,2.67,2.26,12.9,1.39,-2.79,2.34,-8.3,2.79,-3.13,0,1.06,4,0,0,0.85,5.67,0.26
582,-25.64955556,152.9145556,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,Queensland,Sunshine Coast,Great Sandy Strait,Boonooroo,2017,6,3,9.5,294.41,294.85,296.63,291.53,305.35,3.14,6,-0.21,2.79,0,-5.812,9.01,1,14.2,52,15,0,21.38,105.09,12.3,-3.57,3.14,-6.88,6.92,-1.78,0,13.57,52,10,0,15.21,63.47,7.35
